KPF,KPL,PNV,First Sentence in First Paragraph,First sentence in last Paragraph,First sentence in any of other paragraphs,Sentence location in other paragraphs,Sentence location in first and last paragraph,cosine Similarity with title,common keyphrases with title,sentence centrality,sentence length is short/long,sentence length equation,cue phrases,strong words,number scores,sentence begins with weak word,weak word score in other location in sentence,Label
0.384615385,0,0,0,0,0,0,0.5,0,1,0.5,0,0.6,0,0,0,0,0,1
0,0,0,0,0,0,0,0.447213595,0,0,1,0,0.55,0,0,0,0,0,1
0.288461538,0,0,0,0,0,0,0.40824829,0,1,0.5,0,0.55,0,0,0,0,0,0
0.365384615,0,0,0,0,0,0,0.377964473,0,1,1,0,0.65,0,0,0,0,0,0
0,0,0,0,0,0,0,0.353553391,0,0,1,0,1,0,0,0,0,0,1
0.480769231,1,0,0,0,0,0,0.333333333,0,1,1,0,0.45,0,0,0.333333333,0,0,1
0.384615385,0,0,0,0,0,0,0.316227766,0,1,1,0,0.65,0,0,0,0,0,0
0.115384615,0,0,0,0,0,0,0.301511345,0,0,0.5,0,0.5,0,0,0,0,0,0
0.173076923,0,0,0,0,0,0,0.288675135,0,0,0.5,0,1,0,0,0,0,0,0
0.346153846,0,0,0,0,0,0,0.277350098,0,1,1,0,0.85,0,0,0,0,0,0
0.403846154,1,0,0,0,0,0,0.267261242,0,1,0.5,1,0,0,0,0,0,0,0
0.378378378,1,0,1,1,0,0,0,0,1,1,0,0.256410256,0,0,0,0,0,0
0.27027027,1,0,0,0,0,0,0.707106781,0,1,1,0,0.230769231,0,0,0.333333333,0,0,1
0.216216216,0,0,0,0,0,0,0.577350269,0,1,1,0,0.076923077,0,0,0.333333333,0,0,1
0.216216216,0,0,0,0,0,0,0.5,0,1,1,0,0.384615385,0,0,0,0,0,0
0.27027027,1,0,0,0,0,0,0.447213595,0,1,1,0,0.435897436,0,0,0,0,0,0
0.27027027,1,1,0,0,0,0,0.40824829,0,1,1,0,0.615384615,0,0,0,0,-0.028571429,0
0.324324324,1,0,0,0,0,0,0.377964473,0,1,1,1,0,1,0,0.333333333,0,-0.003636364,0
0.27027027,1,0,0,0,0,0,0.353553391,0,1,1,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0.666666667,0,0.333333333,0,0,0,0,0,1
0.137931034,0,1,0,0,0,0,0.707106781,0,0,0.333333333,0,0.404761905,0,0,0.444444444,0,0,0
0,0,0,0,1,0,0,0,0,0,0.333333333,0,0.80952381,1,1,0.222222222,0,0,0
0.137931034,1,1,0,0,0,0,0.707106781,0,0,0.666666667,0,0.571428571,0,0,0,0,0,1
0,0,0,0,0,0,0,0.577350269,0,0,0.333333333,0,0.5,0,0,0,0,0,1
0.068965517,1,1,0,0,0,0,0.5,0,0,1,0,0.333333333,0,0,0.111111111,0,0,1
0.172413793,0,1,0,0,0,0,0.447213595,0.141736341,1,0.666666667,0,0.595238095,0,0,0.111111111,0,0,0
0.379310345,0,1,0,0,0,0,0.40824829,0.106548199,1,0.666666667,0,0.619047619,0,0,0,0,0,0
0.448275862,1,1,0,0,0,0,0.377964473,0.087064082,1,1,0,0.857142857,0,0,0,0,0,0
0.517241379,1,1,0,0,0,0,0.353553391,0.087882491,1,1,1,0,0,0,0.111111111,0,-0.007194245,0
0,0,0,0,0,0,0,0.333333333,0,0,0.666666667,0,0.238095238,0,0,0,0,0,1
0.24137931,1,1,0,0,0,0,0.316227766,0.10411004,1,0.666666667,0,1,0,0,0,0,-0.032786885,0
0,0,0,0,0,0,0,0.301511345,0,0,0.333333333,0,0.285714286,0,0,0,0,0,1
0,0,0,0,0,0,0,0.288675135,0,0,0.666666667,0,0.833333333,0,0,0,0,0,0
0,0,0,0,0,0,0,0.277350098,0,0,0.666666667,0,0.428571429,0,0,0,0,0,1
0.333333333,1,0,1,1,0,0,0,0,1,0.25,0,0.5,0,0,0,0,0,0
0.307692308,0,0,0,0,0,0,0.707106781,0,1,0.5,0,0.464285714,0,0,0,0,0,0
0,0,0,0,0,0,0,0.577350269,0,0,0.25,0,0.25,0,0,0,0,0,0
0.41025641,0,0,0,0,0,0,0.5,0,1,0.375,0,1,0,0,0,0,0,0
0.076923077,0,0,0,0,0,0,0.447213595,0,0,0.75,0,0.5,0,0,0,0,0,0
0.307692308,0,0,0,0,0,0,0.40824829,0,1,0.25,0,0.464285714,0,0,0,0,0,0
0.051282051,0,0,0,0,0,0,0.377964473,0,0,0.125,0,0.464285714,0,0,0,0,0,0
0.102564103,0,0,0,0,0,0,0.353553391,0,0,0.25,0,0.25,0,0,0,0,0,0
0.41025641,0,0,0,0,0,0,0.333333333,0,1,0.375,0,0.357142857,0,0,0,0,0,0
0.307692308,0,0,0,0,0,0,0.316227766,0,1,0.25,0,0.642857143,0,1,0,0,0,0
0.307692308,0,0,0,0,0,0,0.301511345,0,1,0.25,0,0.607142857,0,0,0,0,0,0
0.205128205,0,0,0,0,0,0,0.288675135,0,0,0.875,0,0.357142857,0,0,0,0,0,1
0.102564103,0,0,0,0,0,0,0.277350098,0,0,0.375,0,0.321428571,0,0,0,0,0,0
0.307692308,0,0,0,0,0,0,0.267261242,0,1,0.375,0,0.571428571,0,0,0,0,-0.043478261,0
0.307692308,0,0,0,0,0,0,0.25819889,0,1,0.375,0,0.571428571,0,1,0,0,0,0
0.307692308,0,0,0,0,0,0,0.25,0,1,0.5,1,0,0,0,0,0,0,0
0.102564103,0,0,0,0,0,0,0.242535625,0,0,0.25,0,0.642857143,0,0,1,0,0,0
0.076923077,0,0,0,0,0,0,0.23570226,0,0,0.5,0,0.714285714,0,0,0,0,0,0
0.102564103,0,0,0,0,0,0,0.229415734,0,0,0.5,0,0.25,0,0,0,0,0,0
0.41025641,0,0,0,0,0,0,0.223606798,0,1,1,0,0.392857143,0,0,0,0,0,0
0.512820513,0,0,0,0,0,0,0.21821789,0,1,0.625,0,0.178571429,0,0,0,0,0,0
0.076923077,0,0,0,0,0,0,0.213200716,0,0,0.625,0,0.321428571,0,0,0,0,0,0
0.153846154,0,0,0,0,0,0,0.208514414,0,0,0.75,0,0.321428571,0,0,0,0,0,0
0.472222222,1,1,1,0,0,0,0,0,1,0.666666667,0,0.55,0,0,0,0,0,1
0.5,1,1,0,0,0,0,0.707106781,0,1,0.666666667,0,0.3,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0.577350269,0,0,0.666666667,0,0.125,0,0,0,0,0,0
0.416666667,1,1,0,0,1,0,0,0,1,0.666666667,0,0.75,0,0,0,0,0,0
0.472222222,0,1,0,0,1,0,0,0,1,0.333333333,0,0.575,0,0,0,0,0,0
0.472222222,0,1,0,0,1,0,0,0,1,0.666666667,0,1,0,0,1,0,0,0
0.277777778,0,1,0,0,0,0.23570226,0,0,1,0.666666667,0,0.275,0,0,0,0,0,1
0.194444444,0,1,0,1,0,0,0,0,0,0.333333333,0,0.275,0,0,0,0,0,0
0.194444444,0,0,0,0,0,0,0.707106781,0,1,1,0,0.175,0,0,0,0,0,0
0.392857143,0,0,1,0,0,0,0,0.402913822,1,0.4,0,0.956521739,0,0,0,0,0,1
0.071428571,1,1,0,0,0,0,0.707106781,0,0,0.8,0,0.434782609,0,0,0,0,0,1
0.285714286,0,0,0,0,0,0,0.577350269,0.348944284,1,0.6,0,1,0,0,0.5,0,0,0
0,0,0,0,0,1,0,0,0.122823532,1,0.8,0,0.565217391,0,0,0,0,0,1
0,0,0,0,0,0,0.40824829,0,0,0,1,0,0.608695652,0,0,0,0,0,0
0,0,0,0,0,0,0.377964473,0,0,0,0.2,0,0.608695652,0,0,0,0,0,0
0.071428571,1,0,0,0,0,0.353553391,0,0,0,0.6,1,0,0,0,0,0,-0.023255814,1
0.071428571,1,0,0,0,1,0,0,0,0,0.4,0,0.695652174,0,0,0.5,0,0,0
0,0,0,0,0,0,0.301511345,0,0,0,0.4,0,0.217391304,0,0,0,0,0,0
0.071428571,1,1,0,0,0,0.288675135,0,0.075788284,0,0.6,0,0.739130435,0,0,0,0,0,1
0,0,0,0,0,0,0.277350098,0,0.161366097,0,0.8,0,0.217391304,1,0,0,0,0,1
0.107142857,0,0,0,0,1,0,0,0.182090723,1,0.2,0,0.695652174,0,0,0,0,0,0
0,0,0,0,0,0,0.23570226,0,0,0,0.4,0,0.217391304,0,0,0,0,0,1
0.214285714,0,0,0,0,0,0.229415734,0,0,0,0.4,0,0.52173913,0,0,0,0,0,0
0.214285714,0,0,0,0,0,0.223606798,0,0,0,0.6,0,0.391304348,0,0,0,0,0,1
0,0,0,0,0,0,0.21821789,0,0,0,0.6,0,0.434782609,0,0,0,0,0,0
0.107142857,0,0,0,0,0,0.213200716,0,0,0,0.2,0,0.695652174,0,0,0,0,0,0
0.321428571,0,0,0,0,0,0.208514414,0,0,0,0.6,0,0.565217391,0,0,0,0,0,0
0,0,0,0,0,0,0.204124145,0,0,0,0.4,0,0.173913043,0,0,0,0,0,0
0.357142857,0,0,0,1,0,0,0,0,0,0.8,0,0.695652174,0,0,0,0,0,0
0.142857143,0,1,0,0,0,0,0.707106781,0,0,0.4,0,0.347826087,0,0,0,0,0,1
0.142857143,0,1,0,0,0,0,0.577350269,0,0,0.6,0,0.695652174,0,0,0,0,-0.04,0
0.357142857,0,0,0,0,0,0,0.5,0.091928984,0,0.8,0,0.52173913,0,0,0,0,0,1
0.727272727,0,0,1,0,0,0,0,0.146727828,1,0.8,0,0.387096774,0,0,0,0,0,1
0.272727273,1,1,0,0,0,0,0.707106781,0.121632758,1,0.4,0,0.451612903,0,0,0,0,-0.055555556,0
0.696969697,0,0,0,0,1,0,0,0.142385572,1,0.6,0,0.774193548,0,0,0.333333333,0,0,1
0.363636364,0,1,0,0,0,0.40824829,0,0,1,0.6,0,0.290322581,0,0,0,0,0,0
0.575757576,0,0,0,0,0,0.377964473,0,0.139321531,1,0.6,0,0.35483871,0,0,0,0,0,1
0.575757576,0,0,0,0,1,0,0,0.075613312,1,0.6,0,1,0,0,0,0,-0.022222222,0
0.151515152,0,0,0,0,0,0.301511345,0,0,0,0.8,0,0.35483871,0,0,0,0,0,0
0.424242424,1,0,0,0,0,0.288675135,0,0,1,1,0,0.419354839,0,0,0,0,0,1
0.212121212,0,0,0,0,0,0.277350098,0,0.115373213,1,0.8,0,0.451612903,0,0,0,0,-0.052631579,1
0.272727273,1,1,0,0,1,0,0,0.083359198,1,0.4,0,0.903225806,0,0,0,0,0,1
0,0,0,0,0,0,0.23570226,0,0,0,0.6,0,0.225806452,0,0,0.666666667,0,0,0
0,0,0,0,0,0,0.229415734,0,0,0,0.4,0,0.774193548,0,0,0,0,-0.052631579,0
0.363636364,0,1,0,0,1,0,0,0,1,0.2,0,0.774193548,0,0,0,0,0,0
0.363636364,0,1,0,0,1,0,0,0,1,0.4,0,0.35483871,0,0,0,0,0,1
0,0,0,0,0,0,0.162221421,0,0,0,0.4,0,0.129032258,0,0,0,0,0,1
0,0,0,0,0,0,0.160128154,0,0,0,0.4,0,0.322580645,0,0,0,0,0,0
0,0,0,0,0,0,0.158113883,0,0,0,0.2,0,0.64516129,0,0,0,0,0,0
0,0,0,0,0,0,0.156173762,0,0,0,0.6,0,0.516129032,0,0,0,0,0,1
0,0,0,0,0,0,0.15430335,0,0,0,0.4,0,0.35483871,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0.6,0,0.419354839,0,0,0,0,0,0
0.363636364,0,1,0,0,0,0,0.707106781,0,1,0.4,0,0.64516129,0,0,0,0,-0.029411765,0
0.424242424,1,1,0,0,0,0,0.577350269,0,1,0.8,0,0.35483871,0,0,0,0,0,0
0.363636364,0,1,0,0,0,0,0.5,0,1,0.4,0,0.580645161,0,0,0,0,0,0
0.363636364,0,1,0,0,0,0,0.447213595,0,1,0.4,0,0.258064516,0,0,0,0,0,1
0.3,0,1,1,0,0,0,0,0.23656609,1,0.5,0,0.266666667,0,0,0,0,0,1
0.133333333,0,0,0,0,0,0,0.707106781,0,0,1,0,0.422222222,0,0,0,0,0,1
0.3,0,1,0,0,0,0,0.577350269,0.14330653,1,1,0,0.355555556,0,0,0,0,0,1
0.133333333,0,0,0,0,1,0,0,0,0,0.5,0,0.355555556,0,0,0,0,0,0
0.233333333,0,0,0,0,0,0.40824829,0,0,0,0.5,0,0.2,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0.177777778,0,0,0,0,0,0
0.066666667,0,0,0,0,0,0.301511345,0,0,0,1,0,0.222222222,0,0,0,0,0,0
0.133333333,0,0,0,0,0,0.288675135,0,0,0,0.5,0,0.2,0,0,0,0,0,0
0,0,0,0,0,0,0.277350098,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0
0.133333333,0,0,0,0,1,0,0,0,0,1,0,0.288888889,0,0,0,0,0,0
0.333333333,0,0,0,0,1,0,0,0.199414843,1,1,0,0.533333333,0,0,0,0,0,1
0.433333333,0,0,0,1,0,0,0,0.109516586,1,0.5,0,1,0,0,0,0,-0.014285714,0
0.3,0,0,0,0,0,0,0.707106781,0.128030374,1,0.5,0,0.777777778,0,0,1,0,0,0
0.56097561,0,0,1,1,0,0,0,0,1,1,0,0.464285714,0,0,0,0,0,1
0.414634146,0,0,0,0,0,0,0.707106781,0,0,0.666666667,0,0.357142857,0,0,0,1,0,1
0.658536585,0,0,0,0,0,0,0.577350269,0,1,1,0,0.5,0,0,0,0,0,1
0.43902439,0,1,0,0,0,0,0.5,0,1,1,0,1,0,0,0.1,0,-0.02173913,0
0.56097561,0,0,0,0,0,0,0.447213595,0,1,0.666666667,0,0.928571429,0,0,0.2,0,0,1
0.341463415,1,0,0,0,0,0,0.40824829,0,0,0.333333333,0,0.464285714,0,0,0,0,0,0
0.414634146,0,0,0,0,0,0,0.377964473,0,0,0.333333333,0,0.392857143,0,0,0.1,0,0,0
0.219512195,0,0,0,0,0,0,0.353553391,0,0,0.333333333,0,0.785714286,1,0,0.1,0,0,1
0.365853659,1,0,0,0,0,0,0.333333333,0,0,1,0,0.642857143,0,0,0.1,0,0,0
0.414634146,1,0,0,0,0,0,0.316227766,0,1,1,0,0.75,0,0,0.1,0,0,1
0.146341463,0,1,0,0,0,0,0.301511345,0,1,0.333333333,0,0.357142857,0,0,0.1,0,0,0
0.414634146,0,0,0,0,0,0,0.288675135,0,0,0.333333333,0,0.464285714,0,0,0.2,0,0,0
0.407407407,0,0,1,1,0,0,0,0,1,0.5,0,0.519480519,0,0,0,0,-0.01754386,0
0.111111111,0,0,0,0,0,0,0.707106781,0,1,1,0,0.142857143,0,0,0.333333333,0,0,0
0,0,0,0,0,0,0,0.577350269,0,0,1,0,0.090909091,0,0,0,0,0,0
0.111111111,0,0,0,0,0,0,0.5,0,0,0.75,0,0.298701299,0,0,0,0,0,0
0.148148148,0,0,0,0,0,0,0.447213595,0.21691529,0,0.75,0,0.233766234,0,0,0,0,0,0
0.259259259,0,0,0,0,0,0,0.40824829,0,1,0.5,0,0.181818182,0,0,0,0,0,0
0.259259259,0,0,0,0,0,0,0.377964473,0,1,0.5,0,0.090909091,0,0,0,0,0,1
0,0,0,0,0,0,0,0.353553391,0,0,1,0,0.298701299,0,0,0,0,0,1
0.074074074,1,0,0,0,0,0,0.333333333,0,1,0.75,0,0.311688312,0,0,0,0,0,1
0.259259259,0,0,0,0,0,0,0.316227766,0,1,0.5,0,0.324675325,0,0,0,0,0,0
0.407407407,1,0,0,0,0,0,0.301511345,0,1,0.5,0,0.519480519,0,0,0,0,-0.016393443,0
0.296296296,1,0,0,0,0,0,0.288675135,0,1,0.75,0,0.441558442,0,0,0,0,0,0
0.259259259,0,0,0,0,0,0,0.277350098,0,1,0.75,0,0.974025974,0,0,0,0,0,0
0.407407407,0,0,0,0,0,0,0.267261242,0,1,0.25,0,0.350649351,0,0,0.333333333,0,0,1
0.222222222,1,0,0,0,0,0,0.25819889,0,1,0.25,0,1,0,0,0.333333333,0,-0.00862069,0
0.20754717,0,0,1,1,0,0,0,0,0,0.25,0,0.486486486,0,0,0.333333333,0,0,1
0,0,0,0,0,0,0,0.707106781,0,0,0.75,0,0.216216216,0,0,0,0,0,1
0.20754717,0,0,0,0,0,0,0.577350269,0,0,0.25,0,0.27027027,0,0,0,0,0,1
0.377358491,1,1,0,0,0,0,0.5,0,0,0.5,0,0.459459459,0,0,0,0,0,1
0.245283019,1,1,0,0,0,0,0.447213595,0,0,0.75,0,0.378378378,0,0,0,0,0,0
0.377358491,0,0,0,0,0,0,0.40824829,0,0,0.5,0,0.756756757,0,0,0.111111111,0,0,1
0.490566038,0,0,0,0,0,0,0.377964473,0,0,0.5,0,0.837837838,0,0,0.222222222,0,0,0
0.169811321,0,1,0,0,0,0,0.353553391,0,0,1,0,0.216216216,0,0,0.111111111,0,0,0
0.320754717,0,0,0,0,0,0,0.333333333,0,0,0.25,0,0.513513514,0,0,0,0,0,0
0.113207547,0,1,0,0,0,0,0.316227766,0,0,1,0,0.243243243,0,0,0,0,0,0
0.113207547,0,1,0,0,0,0,0.301511345,0,0,0.5,0,0.189189189,0,0,0,0,0,0
0.396226415,0,0,0,0,0,0,0.288675135,0,0,0.75,0,0.864864865,0,0,0.111111111,0,0,0
0.377358491,1,1,0,0,0,0,0.277350098,0,0,0.75,0,0.297297297,1,0,0,0,0,0
0.433962264,1,1,0,0,0,0,0.267261242,0,0,1,0,0.864864865,0,0,0.111111111,0,0,0
0.113207547,0,1,0,0,0,0,0.25819889,0,0,1,0,0.675675676,0,0,0,0,0,0
0,0,0,0,0,0,0,0.25,0,0,0.5,0,1,0,0,0,0,0,0
0.339622642,0,0,0,0,0,0,0.242535625,0,0,0.5,0,0.459459459,0,0,0,0,0,0
0.37037037,1,0,1,0,0,0,0,0,1,1,0,0.442307692,0,0,0,0,0,1
0.407407407,1,0,0,1,0,0,0,0,1,1,0,0.423076923,0,0,0,0,0,1
0.592592593,1,0,0,0,0,0,0.707106781,0,1,1,0,1,0,0,0.5,0,0,1
0.259259259,1,0,0,0,0,0,0.577350269,0,1,1,0,0.269230769,1,0,0.5,0,0,0
0.259259259,1,0,0,0,0,0,0.5,0,1,1,0,0.346153846,0,0,0,0,0,0
0.16,0,0,1,0,0,0,0,0,0,1,0,0.732142857,0,0,0.090909091,0,-0.049180328,1
0.36,1,0,0,0,0,0,0.707106781,0,0,1,0,0.535714286,0,0,0.181818182,0,0,0
0.28,0,0,0,0,0,0,0.577350269,0,0,1,0,0.553571429,0,0,0.272727273,0,0,1
0.6,1,1,0,0,0,0,0.5,0,0,1,0,1,0,0,0.272727273,0,-0.012987013,0
0.24,1,0,0,0,0,0,0.447213595,0,0,1,0,0.446428571,0,0,0.090909091,0,0,0
0.24,1,0,0,1,0,0,0,0,0,1,0,0.303571429,0,0,0.090909091,0,0,1
0.24,1,0,1,0,0,0,0,0.159786277,1,0.5,0,0.655172414,0,0,0,0,0,1
0.6,1,0,0,0,0,0,0.707106781,0.303685255,1,0.5,0,0.379310345,0,0,0,0,0,0
0.56,0,0,0,0,1,0,0,0,0,1,0,0.965517241,0,0,1,0,0,1
0.44,1,0,0,0,0,0.40824829,0,0,0,1,0,1,0,0,0,0,0,0
0.4,0,0,0,0,1,0,0,0,0,1,0,0.689655172,0,0,0,0,0,1
0.16,0,0,0,0,0,0.301511345,0,0,0,1,0,0.586206897,0,0,0,0,0,0
0.32,1,0,0,0,0,0.288675135,0,0,0,1,0,0.172413793,0,0,0,0,0,1
0.36,1,0,0,0,1,0,0,0,0,0.5,0,0.793103448,0,0,0,0,0,0
0.28,1,0,0,1,0,0,0,0,0,1,0,0.379310345,0,0,0,0,0,1
0.166666667,0,0,1,0,0,0,0,0.261269849,1,1,0,0.242424242,0,0,0,0,0,1
0,0,0,0,0,0,0,0.707106781,0,0,0.666666667,0,0.181818182,0,0,0,0,0,0
0,0,0,0,0,0,0,0.577350269,0,0,0.5,0,0.424242424,0,0,0,0,0,1
0.055555556,1,0,0,0,0,0,0.5,0,0,0.5,0,0.333333333,0,0,0.2,0,0,0
0.166666667,0,0,0,0,0,0,0.447213595,0.253648543,1,0.333333333,0,0.515151515,0,0,0,0,0,1
0.222222222,1,0,0,0,0,0,0.40824829,0.282247138,1,0.5,0,0.212121212,0,0,0,0,0,0
0.055555556,1,0,0,0,0,0,0.377964473,0,0,0.666666667,0,0.727272727,0,0,0,0,0,1
0.222222222,1,0,0,0,0,0,0.353553391,0.525494598,1,0.333333333,0,0.090909091,0,0,0,0,0,0
0.166666667,0,0,0,0,0,0,0.333333333,0.202925515,1,0.5,0,0.363636364,0,0,0,0,0,1
0.361111111,1,0,0,0,0,0,0.316227766,0,0,0.666666667,0,0.212121212,0,0,0,0,0,0
0.472222222,0,0,0,0,0,0,0.301511345,0.143933504,1,0.666666667,0,0.727272727,0,0,0,0,0,1
0.416666667,0,0,0,0,0,0,0.288675135,0,0,0.333333333,0,0.484848485,1,0,0,0,0,0
0.305555556,0,0,0,0,0,0,0.277350098,0,0,0.166666667,0,0.515151515,0,0,0,0,0,1
0.416666667,0,0,0,0,1,0,0,0,0,0.333333333,0,0.393939394,0,0,0,0,0,0
0.166666667,1,0,0,0,0,0.40824829,0,0,0,0.5,0,0.96969697,0,0,0.2,0,0,0
0.305555556,0,0,0,0,0,0.377964473,0,0,0,0.166666667,0,0.515151515,0,0,0.2,0,0,0
0.361111111,1,0,0,0,0,0.353553391,0,0,0,0.5,0,0.242424242,0,0,0,0,0,1
0,0,0,0,0,0,0.333333333,0,0,0,0.5,0,0.636363636,0,0,0.2,0,0,0
0.305555556,0,0,0,0,0,0.316227766,0,0,0,0.5,0,0.424242424,0,0,0,0,0,1
0.305555556,0,0,0,0,0,0.301511345,0,0,0,0.166666667,0,0.848484848,0,0,0.2,0,0,0
0.055555556,1,0,0,0,0,0.288675135,0,0,0,0.333333333,0,1,0,0,0,0,-0.022727273,0
0.416666667,0,0,0,1,0,0,0,0,0,0.166666667,0,0.636363636,0,0,0,0,0,0
0.305555556,0,0,0,0,0,0,0.707106781,0,0,0.166666667,0,0.242424242,0,0,0,0,0,0
0.586956522,0,0,1,0,0,0,0,0,1,0.4,0,0.846153846,0,0,0,0,0,1
0.565217391,0,0,0,0,1,0,0,0,1,0.6,1,0,1,0,0.066666667,0,0,0
0.47826087,1,0,0,0,1,0,0,0,1,0.4,0,0.346153846,0,0,0,0,0,0
0.47826087,1,0,0,0,0,0.301511345,0,0,1,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0.288675135,0,0,0,0.4,0,0.153846154,0,0,0,0,0,0
0.434782609,0,0,0,0,1,0,0,0,1,0.4,0,0.5,0,0,0.2,0,0,0
0.608695652,0,0,0,0,1,0,0,0,1,0.8,0,0.384615385,0,0,0.066666667,0,0,1
0.434782609,0,0,0,0,0,0.19245009,0,0,1,0.6,0,0.384615385,0,0,0.133333333,0,0,1
0.434782609,0,0,0,0,0,0.188982237,0,0,1,0.2,0,0.538461538,0,0,0,0,0,0
0,0,0,0,0,0,0.185695338,0,0,0,0.6,0,0.615384615,0,0,0.133333333,0,0,0
0,0,0,0,0,0,0.182574186,0,0,0,0.4,0,0.192307692,0,0,0.066666667,0,0,1
0,0,0,0,0,0,0.179605302,0,0,0,0.4,0,0.538461538,0,0,0.066666667,0,0,0
0.043478261,1,0,0,0,1,0,0,0,0,0.6,0,0.423076923,0,0,0.066666667,0,0,1
0.608695652,0,0,0,0,0,0.162221421,0,0,1,0.2,0,0.576923077,0,0,0,0,-0.045454545,0
0.434782609,0,0,0,0,0,0.160128154,0,0,1,0.6,0,0.846153846,0,0,0.066666667,0,0,1
0.173913043,1,0,0,1,0,0,0,0,0,1,0,0.576923077,0,0,0.066666667,0,0,0
0,0,0,0,0,0,0,0.707106781,0,0,0.4,0,0.192307692,0,0,0.066666667,0,0,0
0.130434783,0,0,0,0,0,0,0.577350269,0,0,0.2,0,0.615384615,0,0,0,0,0,0
0.464285714,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0.333333333,0,0,1
0.178571429,0,0,0,0,0,0,0.707106781,0,1,1,0,0.286821705,0,0,0,0,0,0
0.321428571,1,0,0,1,0,0,0,0,1,1,0,0.294573643,0,0,0.666666667,0,0,0
0.12962963,0,0,1,1,0,0,0,0,1,0.333333333,0,0.266666667,0,0,0,0,0,1
0.074074074,0,0,0,0,0,0,0.707106781,0,1,0.333333333,0,0.057142857,0,0,0,0,0,0
0.277777778,0,0,0,0,0,0,0.577350269,0,1,0.333333333,0,0.180952381,0,0,1,0,0,0
0.148148148,0,0,0,0,0,0,0.5,0,0,0.333333333,0,0.238095238,0,0,0,0,0,0
0.222222222,0,0,0,0,0,0,0.447213595,0,1,0.333333333,0,0.180952381,0,0,0,0,0,0
0.185185185,1,0,0,0,0,0,0.40824829,0,0,0.333333333,0,0.152380952,0,0,0,0,0,0
0.148148148,0,0,0,0,0,0,0.377964473,0,0,0.666666667,0,0.076190476,0,1,0,0,0,0
0.37037037,1,0,0,0,0,0,0.353553391,0,0,1,0,1,0,1,0,0,-0.007407407,0
0.240740741,0,0,0,0,0,0,0.333333333,0,0,0.666666667,0,0.104761905,0,0,0,0,0,1
0.240740741,1,0,0,0,0,0,0.316227766,0,0,0.333333333,0,0.866666667,0,0,0,0,-0.032786885,0
0.210526316,0,0,1,1,0,0,0,0,0,1,0,0.255813953,0,0,0,0,0,1
0.684210526,0,0,0,0,0,0,0.707106781,0,0,1,0,0.534883721,0,0,0,0,0,1
0.421052632,0,0,0,0,0,0,0.577350269,0,0,1,0,0.651162791,0,0,0,0,0,0
0,0,0,0,0,0,0,0.5,0,0,1,0,1,0,0,0,0,0,0
0.315789474,0,0,0,0,0,0,0.447213595,0,0,1,0,0.23255814,0,0,0,0,0,0
0.684210526,0,0,0,0,0,0,0.40824829,0,0,1,0,0.651162791,0,0,0,0,0,1
0.315789474,0,0,0,0,0,0,0.377964473,0,0,1,0,0.302325581,0,0,0,0,0,0
0.315789474,0,0,0,0,0,0,0.353553391,0,0,1,0,0.488372093,0,0,0,0,0,1
0.368421053,0,0,0,0,0,0,0.333333333,0,0,1,0,0.325581395,0,0,0,0,0,0
0.515151515,0,0,1,0,0,0,0,0,1,0.5,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.707106781,0,0,0.25,0,0.227272727,0,0,0,0,0,1
0.666666667,0,0,0,0,1,0,0,0,1,0.5,0,0.454545455,0,0,0,0,0,1
0.272727273,0,1,0,0,0,0.40824829,0,0,1,0.5,0,0.363636364,0,0,0,0,0,0
0.121212121,0,0,0,0,0,0.377964473,0,0,0,0.5,0,0.272727273,0,0,0,0,-0.125,0
0.121212121,0,0,0,0,0,0.353553391,0,0,0,0.25,0,0.318181818,0,0,0,0,0,1
0.484848485,1,0,0,0,0,0.333333333,0,0,1,0.25,0,0.818181818,0,0,0.25,0,0,1
0.424242424,0,1,0,0,0,0.316227766,0,0,1,0.25,0,0.363636364,0,0,0.25,0,0,0
0.363636364,0,0,0,0,0,0.301511345,0,0,1,0.5,0,0.272727273,0,0,0.25,0,0,0
0.090909091,0,0,0,0,1,0,0,0,0,1,0,0.454545455,0,0,0,0,0,0
0.212121212,0,0,0,0,0,0.301511345,0,0,0,0.5,0,0.590909091,0,0,0.25,0,0,0
0.272727273,0,1,0,1,0,0,0,0,1,0.25,0,0.545454545,0,0,0,0,-0.05,1
0.606060606,1,0,0,0,0,0,0.707106781,0,1,0.5,0,1,0,0,0,0,-0.034482759,1
0.454545455,1,0,0,0,0,0,0.577350269,0,1,0.25,0,0.818181818,0,0,0,0,-0.033333333,0
0.472727273,0,0,1,0,0,0,0,0.762109265,1,0.4,0,0.5,0,0,0,0,0,1
0.418181818,1,0,0,0,0,0,0.707106781,0.542938306,1,0.4,0,0.571428571,0,0,0.051282051,0,0,1
0.472727273,1,1,0,0,0,0,0.577350269,0.02621013,1,0.4,1,0,0,0,0.025641026,0,0,0
